,channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
308,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,pt-PT,standard,20,Gaming,True
309,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,ru,standard,20,Gaming,True
310,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,sv,standard,20,Gaming,True
311,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,zh-Hans,standard,20,Gaming,True
312,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,zh-Hant,standard,20,Gaming,True
313,KaneBrownVEVO,UCsEj8E122ibbJetQe8BoV7g,Kane Brown - Cool Again (Official Video) ft. Nelly,Kane Brown - Cool Again (Official Video) ft. Nelly,dktW5r4ldyo,0,10,1125084,2020-08-13 12:01:19,183,en,standard,10,Music,True
314,MozartLaPara,UCLx6AmSukrq_4j3bbhwiVlg,GAME OVER - Mozart La Para (Video Oficial),GAME OVER - Mozart La Para (Video Oficial),aAgJernobg8,0,25,3472997,2020-08-13 12:01:19,184,es,asr,25,News & Politics,True
315,Sampson Boat Co,UCg-_lYeV8hBnDSay7nmphUA,Boatbuilding - Lining-out for Planking (EP78),Boatbuilding - Lining-out for Planking (EP78),rmn4F-K2RRI,0,22,273823,2020-08-13 12:01:19,185,en,asr,22,People & Blogs,True
316,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"LAKERS at PACERS | FULL GAME HIGHLIGHTS | August 8, 2020","LAKERS at PACERS | FULL GAME HIGHLIGHTS | August 8, 2020",hT3pPAdnlfA,0,17,1312679,2020-08-13 12:01:19,186,en,asr,17,Sports,True
317,Lil Keed,UC84I-lVXft-Q1gmuiUQNlUw,Lil Keed - Obama Coupe [Official Video],Lil Keed - Obama Coupe [Official Video],f7rq3DeFZew,0,10,352069,2020-08-13 12:01:19,187,fr,asr,10,Music,True
318,TREASURE (트레저),UCx9hXYOCvUYwrprEqe4ZQHA,TREASURE - 'BOY' M/V,TREASURE - 'BOY' M/V,JSAfPh1A25E,0,24,19712261,2020-08-13 12:01:19,188,en,standard,24,Entertainment,True
319,Vox,UCLXo7UDZvByw2ixzpQCufnA,The coronavirus is mutating. Now what?,The coronavirus is mutating. Now what?,Djy3WNLz_mM,0,28,2005460,2020-08-13 12:01:19,189,en,standard,28,Science & Technology,True
320,Brianna,UCXg4rJUbDP1IP3TmZ9KDpJg,"World's Strongest Man vs $10,000 Safe! *unbreakable*","World's Strongest Man vs $10,000 Safe! *unbreakable*",kz7gHA2N6nQ,0,24,2544215,2020-08-13 12:01:19,190,en,asr,24,Entertainment,True
321,Hoonigan Project Cars,UCCQAt0ipBbsOOIFpIDu9z2Q,First Shreds! Testing Our Duramax Swapped Camaro at Irwindale Speedway // Knuckle Busters 2 Ep.15,First Shreds! Testing Our Duramax Swapped Camaro at Irwindale Speedway // Knuckle Busters 2 Ep.15,mBiWhzeZ_bU,0,2,487263,2020-08-13 12:01:19,191,en,asr,2,Autos & Vehicles,True
322,Popcaan,UCYGHSw2kacL589nNX4l0fMg,Popcaan  - TWIST & TURN (feat. Drake & PARTYNEXTDOOR) (Official Audio),Popcaan  - TWIST & TURN (feat. Drake & PARTYNEXTDOOR) (Official Audio),5N8YRren5Z4,0,10,998145,2020-08-13 12:01:19,192,,,10,Music,True
323,Khan Academy,UC4a-Gbdw7vOaccHmFo40b9g,National SAT Practice Test Day,National SAT Practice Test Day,CfHieQ0SwpA,0,27,104425,2020-08-13 12:01:19,193,,,27,Education,True
324,FBE,UC0v-tlzsn0QZwJnkiaUSJVQ,TWICE Reacts To Guess That TWICE Song In Reverse Challenge (K-Pop),TWICE Reacts To Guess That TWICE Song In Reverse Challenge (K-Pop),Svvesc9dW2E,0,24,804318,2020-08-13 12:01:19,194,en,standard,24,Entertainment,True
325,TheKidLAROIVEVO,UCqPbkJrjrsQb_RGlC_4HEgg,The Kid LAROI - SELFISH (Official Video),The Kid LAROI - SELFISH (Official Video),D-ocerKPufk,0,10,1782464,2020-08-13 12:01:19,195,en,asr,10,Music,True
326,CircleToonsHD,UCV6g95OBbVtFmN9uiJzkFqQ,Fall Guys in a Nutshell,Fall Guys in a Nutshell,qQ8domUSU7M,0,1,1085425,2020-08-13 12:01:19,196,en,asr,1,Film & Animation,True
327,KTLA 5,UCinjnmQEwCddOudyCC1v7qA,Jake Paul's Calabasas home raided by FBI,Jake Paul's Calabasas home raided by FBI,Dz3kroYIUkU,0,25,958123,2020-08-13 12:01:19,197,en,standard,25,News & Politics,True
328,It's Alex Clark,UCsDmESjqNPukDmVnuneLrqw,Odd1sOut VS Alex Clark: Planning Chess Boxing  ( Part 2 ),Odd1sOut VS Alex Clark: Planning Chess Boxing  ( Part 2 ),vrYcnMWWOeI,0,1,334967,2020-08-13 12:01:19,198,en,asr,1,Film & Animation,True
329,88rising,UCZW5lIUz93q_aZIkJPAC0IQ,Joji & Diplo - Daylight (Official Music Video),Joji & Diplo - Daylight (Official Music Video),v97FPN2US2o,0,24,3370020,2020-08-13 12:01:19,199,nl,asr,24,Entertainment,True
